matcher,pattern,id_text,Designation,lemma
Two Tier,PN N DET PN,P296752,"YOS 20, 090",X[00]PN māru[son]N ša[of]DET Ištar-ahhe-iddin[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Anu-mukin-apli[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Anu-mukin-apli[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Anu-ab-utir[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Anu-bullissu[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Tattannu[00]PN māru[son]N ša[of]DET Anu-belšunu[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Nanaya-iddin[00]PN māru[son]N ša[of]DET Ištar-X[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Libluṭ[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Šullum[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Anu-ittannu[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Iddin-Anu[00]PN māru[son]N ša[of]DET Labaši[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Anu-qišanni[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P296752,"YOS 20, 090",Nanaya-iddin[00]PN māru[son]N ša[of]DET Iqiša[00]PN
Two Tier,PN N DET PN,P297039,"YOS 20, 092",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Šamaš-ittannu[00]PN
Two Tier,PN N DET PN,P297039,"YOS 20, 092",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Ana-rabut-Anu[00]PN
Two Tier,PN N DET PN,P297039,"YOS 20, 092",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Šamaš-ittannu[00]PN
Two Tier,PN N DET PN,P297039,"YOS 20, 092",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Ana-rabut-Anu[00]PN
Two Tier,PN N DET PN,P297039,"YOS 20, 092",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Ana-rabut-Anu[00]PN
Two Tier,PN N DET PN,P297039,"YOS 20, 092",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Ana-rabut-Anu[00]PN
Two Tier,PN N DET PN,P297039,"YOS 20, 092",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Ana-rabut-Anu[00]PN
Two Tier,PN N DET PN,P297039,"YOS 20, 092",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Ana-rabut-Anu[00]PN
Two Tier,PN N DET PN,P297039,"YOS 20, 092",X-iddin[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Rabi-Anu[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Anu-zer-iddin[00]PN māru[son]N ša[of]DET Labaši[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Rabi-Anu[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Anu-zer-iddin[00]PN māru[son]N ša[of]DET Labaši[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Anu-zer-iddin[00]PN māru[son]N ša[of]DET Labaši[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Anu-zer-iddin[00]PN māru[son]N ša[of]DET Labaši[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET Šamaš-iddin[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Šamaš-eṭir[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Anu-ab-utir[00]PN māru[son]N ša[of]DET Ša-Anu-iššu[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Anu-ušallim[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Lišir[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Ištar-zer-ibni[00]PN māru[son]N ša[of]DET Anu-ab-utir[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Rihat-Anu[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Ša-Anu-iššu[00]PN māru[son]N ša[of]DET Ištar-šum-eriš[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Anu-ab-uṣur[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Anu-ušallim[00]PN māru[son]N ša[of]DET Balaṭu[00]PN
Two Tier,PN N DET PN,P304001,"YOS 20, 094",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET Nanaya-iddin[00]PN
Two Tier,PN N DET PN,P304003,"YOS 20, 095",Ahat-abišu[00]PN mārtu[daughter]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P304003,"YOS 20, 095",Nanaya-iddin[00]PN māru[son]N ša[of]DET Tanittu-Anu[00]PN
Two Tier,PN N DET PN,P304003,"YOS 20, 095",Nanaya-iddin[00]PN māru[son]N ša[of]DET Tanittu-Anu[00]PN
Two Tier,PN N DET PN,P304003,"YOS 20, 095",Nanaya-iddin[00]PN māru[son]N ša[of]DET Tanittu-Anu[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Rihat-Ištar[00]PN māru[son]N ša[of]DET Charmon[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Anu-ab-utir[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Anu-zer-iddin[00]PN māru[son]N ša[of]DET Anu-mar-ittannu[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Anu-ab-utir[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-zer-ušabši[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-zer-ušabši[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-zer-ušabši[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Anu-mukin-apli[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Ištar-šum-eriš[00]PN māru[son]N ša[of]DET Anu-X[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",X[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Anu-ittannu[00]PN māru[son]N ša[of]DET Zeriya[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Bassia[00]PN māru[son]N ša[of]DET Ištar-šum-eriš[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Rihat-Ištar[00]PN māru[son]N ša[of]DET Anu-ah-iddin[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Rihat-Anu[00]PN māru[son]N ša[of]DET Anu-qišanni[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET Anu-šum-lišir[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Nidintu-Anu[00]PN māru[son]N ša[of]DET X-nu[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Tattannu[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",X[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Anu-šum-lišir[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P304007,"YOS 20, 096",Anu-bel-zeri[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN
Two Tier,PN N DET PN,P305852,"YOS 20, 098",Anu-belšunu[00]PN māru[son]N ša[of]DET Labaši[00]PN
Two Tier,PN N DET PN,P305852,"YOS 20, 098",Illut-Anu[00]PN māru[son]N ša[of]DET Iddinaya[00]PN
Two Tier,PN N DET PN,P305852,"YOS 20, 098",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN
Two Tier,PN N DET PN,P296766,"YOS 20, 099",Nanaya-iddin[00]PN māru[son]N ša[of]DET Anu-ab-utir[00]PN
Two Tier,PN N DET PN,P296768,"YOS 20, 100",Arad-Reš[00]PN māru[son]N ša[of]DET Idat-Anu[00]PN
Two Tier,PN N DET PN,P296768,"YOS 20, 100",Zaki[00]PN māru[son]N ša[of]DET Dumqi-Anu[00]PN
Two Tier,PN N DET PN,P296768,"YOS 20, 100",Arad-Marduk[00]PN māru[son]N ša[of]DET Baga[00]PN
Two Tier,PN N DET PN,P296768,"YOS 20, 100",Anu-mar-ittannu[00]PN māru[son]N ša[of]DET Ṭab-Anu[00]PN
Two Tier,PN N DET PN,P296768,"YOS 20, 100",Anu-bullissu[00]PN māru[son]N ša[of]DET Anu-mar-ittannu[00]PN
Two Tier,PN N DET PN,P382551,"YOS 20, 101",Anu-X[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P382551,"YOS 20, 101",X-Anu[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P297902,"YOS 20, 102",Nidintu-Anu[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN
Two Tier,PN N DET PN,P297902,"YOS 20, 102",Iqiša[00]PN māru[son]N ša[of]DET Anu-X[00]PN
Two Tier,PN N DET PN,P297902,"YOS 20, 102",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Anu-mukin-apli[00]PN
Two Tier,PN N DET PN,P297902,"YOS 20, 102",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Iqiša[00]PN
Two Tier,PN N DET PN,P297902,"YOS 20, 102",Nanaya-iddin[00]PN māru[son]N ša[of]DET Tanittu-Anu[00]PN
Two Tier,PN N DET PN,P297902,"YOS 20, 102",Nanaya-iddin[00]PN māru[son]N ša[of]DET Tanittu-Anu[00]PN
Two Tier,PN N DET PN,P297902,"YOS 20, 102",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Anu-mukin-apli[00]PN
Two Tier,PN N DET PN,P297902,"YOS 20, 102",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Anu-mukin-apli[00]PN
Two Tier,PN N DET PN,P297902,"YOS 20, 102",Nanaya-iddin[00]PN māru[son]N ša[of]DET Tanittu-Anu[00]PN
Two Tier,PN N DET PN,P297902,"YOS 20, 102",Nanaya-iddin[00]PN māru[son]N ša[of]DET Tanittu-Anu[00]PN
Two Tier,PN N DET PN,P297902,"YOS 20, 102",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P297902,"YOS 20, 102",Kidin-Anu[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P297902,"YOS 20, 102",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P297902,"YOS 20, 102",Anu-ušallim[00]PN māru[son]N ša[of]DET X[00]PN
Two Tier,PN N DET PN,P302391,"YOS 20, 103",Anu-ab-utir[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN
Two Tier,PN N DET PN,P302391,"YOS 20, 103",Nidintu-Anu[00]PN māru[son]N ša[of]DET Ana-rabut-Anu[00]PN
Two Tier,PN N DET PN,P302391,"YOS 20, 103",Anu-ab-utir[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN
Two Tier,PN N DET PN,P302391,"YOS 20, 103",Nidintu-Anu[00]PN māru[son]N ša[of]DET Ana-rabut-Anu[00]PN
Three Tier,PN N DET PN N LN,P342149,"AoF 05, 10",Anu-qišanni[00]PN māru[son]N ša[of]DET Laqip[00]PN māru[son]N X[1]LN
Three Tier,PN N DET PN N LN,P342151,"AoF 05, 12",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET Anu-balassu-iqbi[00]PN māru[son]N X[1]LN
Three Tier,PN N DET PN N LN,P342154,"AoF 05, 15",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P342156,"AoF 05, 17",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P342157,"AoF 05, 18",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342157,"AoF 05, 18",X[00]PN māru[son]N ša[of]DET Tattannu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P342158,"AoF 05, 19",X[00]PN māru[son]N ša[of]DET Anu-ahhe-ittannu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P342158,"AoF 05, 19",X[00]PN māru[son]N ša[of]DET Balaṭu[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P342158,"AoF 05, 19",X[00]PN māru[son]N ša[of]DET Anu-ab-uṣur[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P342158,"AoF 05, 19",X[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342158,"AoF 05, 19",Illut-Anu[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P342158,"AoF 05, 19",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P342164,"Babyloniaca 08, 27-35",Tanittu-Anu[00]PN māru[son]N ša[of]DET Uppulu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342164,"Babyloniaca 08, 27-35",Anu-ušallim[00]PN māru[son]N ša[of]DET Zeriya[00]PN māru[son]N Gimil-Anu[1]LN
Three Tier,PN N DET PN N LN,P342164,"Babyloniaca 08, 27-35",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Anu-ah-ušabši[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P342164,"Babyloniaca 08, 27-35",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P342164,"Babyloniaca 08, 27-35",Anu-belšunu[00]PN māru[son]N ša[of]DET Rihat-Ištar[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P342164,"Babyloniaca 08, 27-35",Nidintu-Ištar[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN māru[son]N Šumati[1]LN
Three Tier,PN N DET PN N LN,P342165,"Babyloniaca 15, 07",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342165,"Babyloniaca 15, 07",Anu-ah-iddin[00]PN māru[son]N ša[of]DET Anu-ikṣur[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P342165,"Babyloniaca 15, 07",Tanittu-Anu[00]PN māru[son]N ša[of]DET Anu-belšunu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342165,"Babyloniaca 15, 07",Nidintu-Anu[00]PN māru[son]N ša[of]DET Eriba[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P342165,"Babyloniaca 15, 07",Nanaya-iddin[00]PN māru[son]N ša[of]DET Kidin-Anu[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P342207,"BiMes 24, 01",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342207,"BiMes 24, 01",Anu-belšunu[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342207,"BiMes 24, 01",Rihat-Anu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P342207,"BiMes 24, 01",Anu-ah-ittannu[00]PN māru[son]N ša[of]DET Tattannu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P342207,"BiMes 24, 01",Tattannu[00]PN māru[son]N ša[of]DET Dumqi-Anu[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P342207,"BiMes 24, 01",Balaṭu[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P342207,"BiMes 24, 01",Lišir[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN māru[son]N Gimil-Anu[1]LN
Three Tier,PN N DET PN N LN,P342207,"BiMes 24, 01",Anu-ab-utir[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P342207,"BiMes 24, 01",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Anu-qišanni[00]PN māru[son]N Sin-leqi-unninni[1]LN
Three Tier,PN N DET PN N LN,P342207,"BiMes 24, 01",Nidintu-Anu[00]PN māru[son]N ša[of]DET Ana-rabut-Anu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342208,"BiMes 24, 02",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN māru[son]N Sin-leqi-unninni[1]LN
Three Tier,PN N DET PN N LN,P342208,"BiMes 24, 02",Anu-mukin-apli[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N X[1]LN
Three Tier,PN N DET PN N LN,P342208,"BiMes 24, 02",Anu-šum-lišir[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N X[1]LN
Three Tier,PN N DET PN N LN,P342208,"BiMes 24, 02",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Sin-leqi-unninni[1]LN
Three Tier,PN N DET PN N LN,P342208,"BiMes 24, 02",Mukin-apli[00]PN māru[son]N ša[of]DET Anu-belšunu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342208,"BiMes 24, 02",Labaši[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342208,"BiMes 24, 02",Anu-ikṣur[00]PN māru[son]N ša[of]DET Tattannu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P342208,"BiMes 24, 02",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Rihat-Ištar[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P342209,"BiMes 24, 03",X[00]PN māru[son]N ša[of]DET Anu-ab-utir[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P342210,"BiMes 24, 04",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P342210,"BiMes 24, 04",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342210,"BiMes 24, 04",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P342210,"BiMes 24, 04",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342210,"BiMes 24, 04",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P342210,"BiMes 24, 04",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P342210,"BiMes 24, 04",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P342210,"BiMes 24, 04",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P342211,"BiMes 24, 05",Anu-uballiṭ[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN māru[son]N Sin-leqi-unninni[1]LN
Three Tier,PN N DET PN N LN,P342211,"BiMes 24, 05",Dumqi-Anu[00]PN māru[son]N ša[of]DET Itti-Anu-nuhšu[00]PN māru[son]N Sin-leqi-unninni[1]LN
Three Tier,PN N DET PN N LN,P342211,"BiMes 24, 05",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N X[1]LN
Three Tier,PN N DET PN N LN,P342211,"BiMes 24, 05",X[00]PN māru[son]N ša[of]DET Nanaya-iddin[00]PN māru[son]N X[1]LN
Three Tier,PN N DET PN N LN,P342212,"BiMes 24, 06",Anu-ahhe-iddin[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342212,"BiMes 24, 06",Anu-šum-lišir[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P342212,"BiMes 24, 06",Labaši[00]PN māru[son]N ša[of]DET X-Anu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P342212,"BiMes 24, 06",Anu-ah-ittannu[00]PN māru[son]N ša[of]DET Illut-Anu[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P342212,"BiMes 24, 06",Kidin-Anu[00]PN māru[son]N ša[of]DET Anu-mukin-apli[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P342212,"BiMes 24, 06",Nanaya-iddin[00]PN māru[son]N ša[of]DET X-uṣur[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P342212,"BiMes 24, 06",Kidin-Anu[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342212,"BiMes 24, 06",Zeriya[00]PN māru[son]N ša[of]DET Lišir[00]PN māru[son]N Gimil-Anu[1]LN
Three Tier,PN N DET PN N LN,P342215,"BiMes 24, 09",Nidintu-Anu[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN māru[son]N Sin-leqi-unninni[1]LN
Three Tier,PN N DET PN N LN,P342215,"BiMes 24, 09",X[00]PN māru[son]N ša[of]DET X-nu[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P342215,"BiMes 24, 09",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P342215,"BiMes 24, 09",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342215,"BiMes 24, 09",X[00]PN māru[son]N ša[of]DET X[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P342216,"BiMes 24, 10",Kidin-Anu[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P342216,"BiMes 24, 10",Kidin-Anu[00]PN māru[son]N ša[of]DET Anu-ahhe-iddin[00]PN māru[son]N Hunzu[1]LN
Three Tier,PN N DET PN N LN,P342216,"BiMes 24, 10",Nanaya-iddin[00]PN māru[son]N ša[of]DET Ibnaya[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P342216,"BiMes 24, 10",Kidin-Anu[00]PN māru[son]N ša[of]DET Anu-mukin-apli[00]PN māru[son]N Ekur-zakir[1]LN
Three Tier,PN N DET PN N LN,P342216,"BiMes 24, 10",Anu-ab-utir[00]PN māru[son]N ša[of]DET Anu-zer-lišir[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342216,"BiMes 24, 10",Tanittu-Anu[00]PN māru[son]N ša[of]DET Anu-ah-ittannu[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342216,"BiMes 24, 10",Zeriya[00]PN māru[son]N ša[of]DET Anu-ušallim[00]PN māru[son]N Gimil-Anu[1]LN
Three Tier,PN N DET PN N LN,P342216,"BiMes 24, 10",Ina-qibit-Anu[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN māru[son]N X[1]LN
Three Tier,PN N DET PN N LN,P342217,"BiMes 24, 11",X-Anu[00]PN māru[son]N ša[of]DET Labaši[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342217,"BiMes 24, 11",Anu-balassu-iqbi[00]PN māru[son]N ša[of]DET Anu-zer-iddin[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342217,"BiMes 24, 11",Nanaya-iddin[00]PN māru[son]N ša[of]DET Anu-uballiṭ[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342217,"BiMes 24, 11",X[00]PN māru[son]N ša[of]DET Nidintu-Anu[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P342217,"BiMes 24, 11",X-tu-X[00]PN māru[son]N ša[of]DET Mannu-iqapu[00]PN māru[son]N Kuri[1]LN
Three Tier,PN N DET PN N LN,P342217,"BiMes 24, 11",Labaši[00]PN māru[son]N ša[of]DET Ina-qibit-Anu[00]PN māru[son]N Luštammar-Adad[1]LN
Three Tier,PN N DET PN N LN,P342217,"BiMes 24, 11",X[00]PN māru[son]N ša[of]DET Anu-ab-utir[00]PN māru[son]N Ahʾutu[1]LN
Three Tier,PN N DET PN N LN,P342217,"BiMes 24, 11",X[00]PN māru[son]N ša[of]DET Zeriya[00]PN māru[son]N Gimil-Anu[1]LN
Three Tier,PN N DET PN N LN,P342217,"BiMes 24, 11",X[00]PN māru[son]N ša[of]DET Rihat-Anu[00]PN māru[son]N Sin-leqi-unninni[1]LN
Three Tier,PN N DET PN N LN,P342218,"BiMes 24, 12",Arad-Reš[00]PN māru[son]N ša[of]DET Uṣuršu-Anu[00]PN māru[son]N Sin-leqi-unninni[1]LN
